,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
UXE1PHcBXOWlsYmdc6g2,0.0,17919.0,17.0,279.0,4479.0,1.0,4456.0,0.0,"[-6.265791, 53.339932]",2017-07-03 15:04:22,3.0,2.0,228.0,6.0,0,0.06620544541067692,20000.0,no,0.0,"154,100",15.0,595a4ef8e45b4b4bbceb38b7,01220001,0.0,1.0,53.339932,122,-6.265791,4.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
a3E1PHcBXOWlsYmdc6g2,-16.0,4452.0,17.0,277.0,4452.0,0.0,73.0,0.0,"[-6.304153, 53.366876]",2017-07-03 15:04:23,3.0,2.0,-75.0,3.0,0,0.2698937561510187,20000.0,no,0.0,"142,115",15.0,595a4ef8e45b4b4bbceb38d2,01220001,0.0,0.0,53.366876,122,-6.304153,4.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
T3E1PHcBXOWlsYmdc6k2,0.0,3764.0,14.0,234.0,3764.0,0.0,1413.0,0.0,"[-6.306837, 53.333308]",2017-07-03 15:04:30,3.0,2.0,297.0,6.0,0,0.11998106525785225,19000.0,no,0.0,"141,96",15.0,595a4f00e45b4b4bbceb39c2,01220001,0.0,0.0,53.333308,122,-6.306837,4.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
gHE1PHcBXOWlsYmdc6k2,0.0,18277.0,17.0,285.0,4569.0,0.0,52.0,0.0,"[-6.263811, 53.357507]",2017-07-03 15:04:32,3.0,2.0,-57.0,4.0,0,0.05376879133590827,20000.0,no,0.0,"155,109",15.0,595a4f08e45b4b4bbceb39f5,01220001,1.0,0.0,53.357507,122,-6.263811,4.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
-XE1PHcBXOWlsYmdc6k2,0.0,17919.0,17.0,279.0,4479.0,0.0,1284.0,0.0,"[-6.26584, 53.339695]",2017-07-03 15:04:42,3.0,2.0,228.0,6.0,0,0.026553230345210916,20000.0,no,0.0,"154,100",15.0,595a4f0ce45b4b4bbceb3a73,01220001,1.0,0.0,53.339695,122,-6.26584,4.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
GXE1PHcBXOWlsYmdc6o2,0.0,4452.0,17.0,277.0,4452.0,0.0,73.0,0.0,"[-6.302088, 53.36737]",2017-07-03 15:04:43,3.0,2.0,-75.0,3.0,0,0.14761071135084328,20000.0,no,0.0,"142,115",15.0,595a4f0ce45b4b4bbceb3a94,01220001,0.0,0.0,53.36737,122,-6.302088,4.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
93E1PHcBXOWlsYmdc6o2,-31.0,3762.0,14.0,234.0,3762.0,0.0,1414.0,0.0,"[-6.310046, 53.333476]",2017-07-03 15:04:50,3.0,2.0,266.0,6.0,0,0.21389783666035722,20000.0,no,0.0,"140,96",15.0,595a4f18e45b4b4bbceb3b7c,01220001,0.0,0.0,53.333476,122,-6.310046,4.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
EnE1PHcBXOWlsYmdc6s2,0.0,18277.0,17.0,285.0,4569.0,1.0,52.0,0.0,"[-6.264605, 53.356715]",2017-07-03 15:04:52,3.0,2.0,-57.0,4.0,0,0.10262670385619949,20000.0,no,0.0,"155,109",15.0,595a4f1be45b4b4bbceb3b99,01220001,0.0,1.0,53.356715,122,-6.264605,4.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
hXE1PHcBXOWlsYmdc6s2,0.0,17919.0,17.0,279.0,4479.0,0.0,1284.0,0.0,"[-6.26611, 53.33841]",2017-07-03 15:05:02,3.0,2.0,228.0,6.0,0,0.1440055462029952,20000.0,no,0.0,"154,99",15.0,595a4f1ee45b4b4bbceb3c10,01220001,0.0,0.0,53.33841,122,-6.26611,5.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
xXE1PHcBXOWlsYmdc6uW,0.0,4452.0,17.0,277.0,4452.0,1.0,73.0,0.0,"[-6.300706, 53.367326]",2017-07-03 15:05:03,3.0,2.0,-75.0,3.0,0,0.09182343319209747,20000.0,no,0.0,"143,115",15.0,595a4f21e45b4b4bbceb3c52,01220001,0.0,1.0,53.367326,122,-6.300706,5.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
knE1PHcBXOWlsYmdc6yW,0.0,3762.0,14.0,234.0,3762.0,0.0,1414.0,0.0,"[-6.311725, 53.33343]",2017-07-03 15:05:10,3.0,2.0,266.0,6.0,0,0.11160425033556978,20000.0,no,0.0,"139,96",15.0,595a4f28e45b4b4bbceb3d26,01220001,0.0,0.0,53.33343,122,-6.311725,5.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
ynE1PHcBXOWlsYmdc6yW,0.0,71743.0,17.0,279.0,4483.0,0.0,263.0,0.0,"[-6.264996, 53.356314]",2017-07-03 15:05:13,3.0,2.0,-57.0,4.0,0,0.051589996705549236,21000.0,no,0.0,"155,109",15.0,595a4f30e45b4b4bbceb3d62,01220001,1.0,0.0,53.356314,122,-6.264996,5.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
KHE1PHcBXOWlsYmdc62W,0.0,15188.0,14.0,236.0,3796.0,1.0,1284.0,0.0,"[-6.265984, 53.33806]",2017-07-03 15:05:21,3.0,2.0,228.0,6.0,0,0.0,0.0,no,0.0,"154,99",15.0,595a4f30e45b4b4bbceb3dc3,01220001,0.0,0.0,53.33806,122,-6.265984,5.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
d3E1PHcBXOWlsYmdc62W,0.0,4452.0,17.0,277.0,4452.0,1.0,73.0,0.0,"[-6.300706, 53.367326]",2017-07-03 15:05:23,3.0,2.0,-59.0,4.0,0,0.0,0.0,no,0.0,"143,115",15.0,595a4f34e45b4b4bbceb3e12,01220001,0.0,0.0,53.367326,122,-6.300706,5.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
V3E1PHcBXOWlsYmdc66W,0.0,3762.0,14.0,234.0,3762.0,0.0,1415.0,0.0,"[-6.313959, 53.333021]",2017-07-03 15:05:30,3.0,2.0,266.0,6.0,0,0.0,0.0,no,0.0,"138,96",15.0,595a4f40e45b4b4bbceb3ef2,01220001,0.0,0.0,53.333021,122,-6.313959,5.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
enE1PHcBXOWlsYmdc66W,0.0,71743.0,17.0,279.0,4483.0,0.0,263.0,0.0,"[-6.265167, 53.356137]",2017-07-03 15:05:31,3.0,2.0,-57.0,4.0,0,0.0,0.0,no,0.0,"155,109",15.0,595a4f43e45b4b4bbceb3f15,01220001,0.0,0.0,53.356137,122,-6.265167,5.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
F3E1PHcBXOWlsYmdc6-W,0.0,4474.0,17.0,279.0,4474.0,0.0,74.0,0.0,"[-6.299774, 53.367305]",2017-07-03 15:05:43,3.0,2.0,-59.0,4.0,0,0.06188049755004869,20000.0,no,0.0,"143,115",15.0,595a4f46e45b4b4bbceb3fb4,01220001,1.0,0.0,53.367305,122,-6.299774,5.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
7nE1PHcBXOWlsYmddK8B,-21.0,3762.0,14.0,234.0,3762.0,0.0,1415.0,0.0,"[-6.316136, 53.33252]",2017-07-03 15:05:50,3.0,2.0,245.0,6.0,0,0.15491982144625427,20000.0,no,0.0,"138,96",15.0,595a4f58e45b4b4bbceb4092,01220001,0.0,0.0,53.33252,122,-6.316136,5.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
BnE1PHcBXOWlsYmddLAB,-22.0,73066.0,17.0,285.0,4566.0,0.0,263.0,0.0,"[-6.264364, 53.355232]",2017-07-03 15:05:51,3.0,2.0,-79.0,3.0,0,0.11387152625438336,20000.0,no,0.0,"155,108",15.0,595a4f58e45b4b4bbceb40af,01220001,0.0,0.0,53.355232,122,-6.264364,5.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
UnE1PHcBXOWlsYmddLAB,0.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.265774, 53.337442]",2017-07-03 15:06:01,3.0,2.0,228.0,6.0,0,0.07011867182188991,40000.0,no,0.0,"154,98",15.0,595a4f59e45b4b4bbceb40fe,01220001,1.0,0.0,53.337442,122,-6.265774,6.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
qXE1PHcBXOWlsYmddLAB,0.0,4474.0,17.0,279.0,4474.0,0.0,74.0,0.0,"[-6.296951, 53.367194]",2017-07-03 15:06:03,3.0,2.0,-59.0,4.0,0,0.18770719327014976,20000.0,no,0.0,"144,115",15.0,595a4f5ce45b4b4bbceb4159,01220001,0.0,0.0,53.367194,122,-6.296951,6.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
hXE1PHcBXOWlsYmddLEB,16.0,3762.0,14.0,234.0,3762.0,1.0,1415.0,0.0,"[-6.316363, 53.332447]",2017-07-03 15:06:11,3.0,2.0,261.0,6.0,0,0.01712000738323337,21000.0,no,0.0,"138,95",15.0,595a4f64e45b4b4bbceb423e,01220001,0.0,1.0,53.332447,122,-6.316363,6.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
tXE1PHcBXOWlsYmddLEB,-30.0,73066.0,17.0,285.0,4566.0,0.0,263.0,0.0,"[-6.263164, 53.354214]",2017-07-03 15:06:12,3.0,2.0,-109.0,3.0,0,0.1384057832652467,21000.0,no,0.0,"155,108",15.0,595a4f6ce45b4b4bbceb426e,01220001,0.0,0.0,53.354214,122,-6.263164,6.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
GHE1PHcBXOWlsYmddLIB,0.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.265558, 53.336704]",2017-07-03 15:06:22,3.0,2.0,228.0,6.0,0,0.08330559877969207,21000.0,no,0.0,"154,98",15.0,595a4f6ce45b4b4bbceb42d3,01220001,0.0,0.0,53.336704,122,-6.265558,6.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
Y3E1PHcBXOWlsYmddLIB,0.0,4474.0,17.0,279.0,4474.0,1.0,74.0,0.0,"[-6.295452, 53.36711]",2017-07-03 15:06:24,3.0,2.0,-59.0,4.0,0,0.09989381026422417,21000.0,no,0.0,"145,115",15.0,595a4f6fe45b4b4bbceb4324,01220001,0.0,1.0,53.36711,122,-6.295452,6.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
L3E1PHcBXOWlsYmddLMB,0.0,3762.0,14.0,234.0,3762.0,0.0,1417.0,0.0,"[-6.316717, 53.3322]",2017-07-03 15:06:31,3.0,2.0,261.0,6.0,0,0.03615093947484877,20000.0,no,0.0,"137,95",15.0,595a4f7ce45b4b4bbceb4401,01220001,1.0,0.0,53.3322,122,-6.316717,6.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
UXE1PHcBXOWlsYmddLMB,0.0,73066.0,17.0,285.0,4566.0,1.0,263.0,0.0,"[-6.262555, 53.353658]",2017-07-03 15:06:32,3.0,2.0,-109.0,3.0,0,0.0738642227271629,20000.0,no,0.0,"155,107",15.0,595a4f80e45b4b4bbceb4425,01220001,0.0,1.0,53.353658,122,-6.262555,6.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
wHE1PHcBXOWlsYmddLNh,-24.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.26523, 53.335374]",2017-07-03 15:06:42,3.0,2.0,204.0,6.0,0,0.14948417552657953,20000.0,no,0.0,"155,97",15.0,595a4f88e45b4b4bbceb4499,01220001,0.0,0.0,53.335374,122,-6.26523,6.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
vXE1PHcBXOWlsYmddLRh,0.0,3756.0,14.0,234.0,3756.0,0.0,1417.0,0.0,"[-6.318588, 53.331548]",2017-07-03 15:07:00,3.0,2.0,261.0,6.0,0,0.0,0.0,no,0.0,"137,95",15.0,595a4f9ae45b4b4bbceb4596,01220001,0.0,0.0,53.331548,122,-6.318588,7.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
SnE1PHcBXOWlsYmddLVh,0.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.265268, 53.334759]",2017-07-03 15:07:11,3.0,2.0,204.0,6.0,0,0.0,0.0,no,0.0,"155,97",15.0,595a4fa2e45b4b4bbceb4623,01220001,0.0,0.0,53.334759,122,-6.265268,7.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
hHE1PHcBXOWlsYmddLVh,0.0,4474.0,17.0,279.0,4474.0,0.0,4371.0,0.0,"[-6.293294, 53.366885]",2017-07-03 15:07:13,3.0,2.0,-59.0,4.0,0,0.0,0.0,no,0.0,"145,115",15.0,595a4fa2e45b4b4bbceb465e,01220001,0.0,0.0,53.366885,122,-6.293294,7.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
RXE1PHcBXOWlsYmddLZh,0.0,3756.0,14.0,234.0,3756.0,0.0,1418.0,0.0,"[-6.320707, 53.330574]",2017-07-03 15:07:20,3.0,2.0,261.0,6.0,0,0.1775651292181341,20000.0,no,0.0,"136,94",15.0,595a4faee45b4b4bbceb472d,01220001,0.0,0.0,53.330574,122,-6.320707,7.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
iXE1PHcBXOWlsYmddLZh,0.0,73066.0,17.0,285.0,4566.0,1.0,263.0,0.0,"[-6.262555, 53.353658]",2017-07-03 15:07:25,3.0,2.0,-76.0,3.0,0,0.0,0.0,no,0.0,"155,107",15.0,595a4faee45b4b4bbceb4774,01220001,0.0,0.0,53.353658,122,-6.262555,7.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
znE1PHcBXOWlsYmddLZh,0.0,4474.0,17.0,279.0,4474.0,0.0,4371.0,0.0,"[-6.292103, 53.366588]",2017-07-03 15:07:29,3.0,2.0,-59.0,4.0,0,0.08564499639669945,16000.0,no,0.0,"146,114",15.0,595a4faee45b4b4bbceb47bc,01220001,0.0,0.0,53.366588,122,-6.292103,7.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
GnE1PHcBXOWlsYmddLdh,0.0,15188.0,14.0,236.0,3796.0,1.0,1285.0,0.0,"[-6.265261, 53.33441]",2017-07-03 15:07:29,3.0,2.0,204.0,6.0,0,0.0388098127241214,18000.0,no,0.0,"155,97",15.0,595a4fb2e45b4b4bbceb480d,01220001,0.0,1.0,53.33441,122,-6.265261,7.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
CXE1PHcBXOWlsYmddLjX,0.0,73068.0,17.0,285.0,4566.0,0.0,271.0,0.0,"[-6.262281, 53.353422]",2017-07-03 15:07:34,3.0,2.0,-76.0,3.0,0,0.031927201992800976,9000.0,no,0.0,"156,107",15.0,595a4fbae45b4b4bbceb490b,01220001,1.0,0.0,53.353422,122,-6.262281,7.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
JnE1PHcBXOWlsYmddLjX,0.0,3756.0,14.0,234.0,3756.0,0.0,1418.0,0.0,"[-6.322747, 53.330128]",2017-07-03 15:07:34,3.0,2.0,261.0,6.0,0,0.14425986650112346,14000.0,no,0.0,"135,94",15.0,595a4fbae45b4b4bbceb4928,01220001,0.0,0.0,53.330128,122,-6.322747,7.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
Z3E1PHcBXOWlsYmddLvl,0.0,15022.0,14.0,234.0,3755.0,0.0,6094.0,0.0,"[-6.32218, 53.326505]",2017-07-03 12:34:56,3.0,2.0,-451.0,1.0,0,0.17098239874972668,20000.0,no,0.0,"136,92",12.0,595a2bf6e45b4b4bbce84eef,01220001,0.0,0.0,53.326505,122,-6.32218,34.0,7.0,0122,no,0.0,44010.0,0.0,2017.0
7HE1PHcBXOWlsYmddLvl,0.0,73049.0,17.0,285.0,4565.0,0.0,1282.0,0.0,"[-6.264362, 53.34417]",2017-07-03 12:35:05,3.0,2.0,-164.0,3.0,0,0.03426882582218816,21000.0,no,0.0,"155,102",12.0,595a2bfee45b4b4bbce84f7c,01220001,0.0,0.0,53.34417,122,-6.264362,35.0,7.0,0122,no,0.0,33589.0,0.0,2017.0
fHE1PHcBXOWlsYmddLjX,29.0,15188.0,14.0,236.0,3796.0,1.0,1285.0,0.0,"[-6.265261, 53.33441]",2017-07-03 15:07:42,3.0,2.0,233.0,6.0,0,0.0,13000.0,no,0.0,"155,97",15.0,595a4fc0e45b4b4bbceb4983,01220001,0.0,0.0,53.33441,122,-6.265261,7.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
rHE1PHcBXOWlsYmddLjX,20.0,4474.0,17.0,279.0,4474.0,1.0,4371.0,0.0,"[-6.292717, 53.365997]",2017-07-03 15:07:44,3.0,2.0,-39.0,4.0,0,0.07731921815746019,15000.0,no,0.0,"145,114",15.0,595a4fc0e45b4b4bbceb49b4,01220001,0.0,1.0,53.365997,122,-6.292717,7.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
kXE1PHcBXOWlsYmddLnX,0.0,15022.0,14.0,234.0,3755.0,0.0,5149.0,0.0,"[-6.323937, 53.329829]",2017-07-03 15:07:50,3.0,2.0,261.0,6.0,0,0.08573261569244278,16000.0,no,0.0,"135,94",15.0,595a4fcee45b4b4bbceb4aa7,01220001,0.0,0.0,53.329829,122,-6.323937,7.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
RXE1PHcBXOWlsYmddLrX,0.0,4474.0,17.0,279.0,4474.0,0.0,832.0,0.0,"[-6.293497, 53.365082]",2017-07-03 15:08:05,3.0,2.0,-39.0,4.0,0,0.11414969700084195,21000.0,no,0.0,"145,114",15.0,595a4fd6e45b4b4bbceb4b66,01220001,1.0,0.0,53.365082,122,-6.293497,8.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
1HI1PHcBXOWlsYmdsAx1,24.0,17928.0,17.0,279.0,4481.0,0.0,82.0,0.0,"[-6.274298, 53.360795]",2017-07-03 19:55:26,3.0,2.0,88.0,5.0,0,0.00603962425125843,20000.0,no,0.0,"152,111",19.0,595a9333e45b4b17bd0717bd,01220001,0.0,0.0,53.360795,122,-6.274298,55.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
KXI1PHcBXOWlsYmdsBTq,0.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.266003, 53.338109]",2017-07-03 19:56:23,3.0,2.0,159.0,5.0,0,0.0,0.0,no,0.0,"154,99",19.0,595a936ae45b4b17bd071b4b,01220001,0.0,0.0,53.338109,122,-6.266003,56.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
wnI1PHcBXOWlsYmdsRUN,0.0,15185.0,14.0,236.0,3796.0,1.0,1288.0,0.0,"[-6.26968, 53.332401]",2017-07-03 15:11:23,3.0,2.0,235.0,6.0,0,0.0,0.0,no,0.0,"153,95",15.0,595a509ce45b4b4bbceb5942,01220001,0.0,0.0,53.332401,122,-6.26968,11.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
gnI1PHcBXOWlsYmdsRYN,0.0,73069.0,17.0,285.0,4566.0,1.0,271.0,0.0,"[-6.259525, 53.34859]",2017-07-03 15:11:32,3.0,2.0,-48.0,4.0,0,0.09963422018062293,13000.0,no,0.0,"157,104",15.0,595a50a4e45b4b4bbceb5a03,01220001,0.0,1.0,53.34859,122,-6.259525,11.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
8HI1PHcBXOWlsYmdsRYN,22.0,17904.0,17.0,279.0,4475.0,1.0,78.0,0.0,"[-6.283973, 53.36109]",2017-07-03 15:11:36,3.0,2.0,-44.0,4.0,0,0.014023110953761127,32000.0,no,0.0,"148,111",15.0,595a50a9e45b4b4bbceb5a76,01220001,0.0,1.0,53.36109,122,-6.283973,11.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
GXI1PHcBXOWlsYmdsRgO,0.0,15185.0,14.0,236.0,3796.0,0.0,1289.0,0.0,"[-6.26992, 53.332387]",2017-07-03 15:11:38,3.0,2.0,235.0,6.0,0,0.016012444542250977,15000.0,no,0.0,"153,95",15.0,595a50ace45b4b4bbceb5bb4,01220001,1.0,0.0,53.332387,122,-6.26992,11.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
bnI1PHcBXOWlsYmdsRgO,0.0,17904.0,17.0,279.0,4475.0,0.0,79.0,0.0,"[-6.283274, 53.361067]",2017-07-03 15:11:43,3.0,2.0,-44.0,4.0,0,0.04645455982890405,7000.0,no,0.0,"149,111",15.0,595a50b0e45b4b4bbceb5c0a,01220001,1.0,0.0,53.361067,122,-6.283274,11.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
PHI1PHcBXOWlsYmdsRla,20.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.266003, 53.338109]",2017-07-03 19:56:43,3.0,2.0,179.0,5.0,0,0.0,20000.0,no,0.0,"154,99",19.0,595a937de45b4b17bd071c84,01220001,0.0,0.0,53.338109,122,-6.266003,56.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
gnI1PHcBXOWlsYmdsRla,0.0,71737.0,17.0,279.0,4483.0,1.0,82.0,0.0,"[-6.271677, 53.360731]",2017-07-03 19:56:46,3.0,2.0,124.0,5.0,0,0.053095469741251934,19000.0,no,0.0,"152,111",19.0,595a9381e45b4b17bd071ccf,01220001,0.0,1.0,53.360731,122,-6.271677,56.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
aXI1PHcBXOWlsYmdsRpa,0.0,15188.0,14.0,236.0,3796.0,0.0,1285.0,0.0,"[-6.265832, 53.337582]",2017-07-03 19:57:04,3.0,2.0,179.0,5.0,0,0.05968942081177299,21000.0,no,0.0,"154,98",19.0,595a9395e45b4b17bd071dbc,01220001,0.0,0.0,53.337582,122,-6.265832,57.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
s3I1PHcBXOWlsYmdsRpa,-27.0,71739.0,17.0,279.0,4483.0,0.0,83.0,0.0,"[-6.269809, 53.360596]",2017-07-03 19:57:10,3.0,2.0,97.0,5.0,0,0.12486322113486839,24000.0,no,0.0,"153,111",19.0,595a9399e45b4b17bd071e0b,01220001,1.0,0.0,53.360596,122,-6.269809,57.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
EXI1PHcBXOWlsYmdsRta,0.0,4461.0,17.0,278.0,4461.0,1.0,4525.0,0.0,"[-6.311382, 53.373547]",2017-07-03 19:57:17,3.0,2.0,0.0,4.0,0,0.0,0.0,no,0.0,"139,118",19.0,595a93a0e45b4b17bd071e6c,01220001,0.0,0.0,53.373547,122,-6.311382,57.0,7.0,0122,no,0.0,33565.0,0.0,2017.0
SXI1PHcBXOWlsYmdsR15,-22.0,15185.0,14.0,236.0,3796.0,0.0,1289.0,0.0,"[-6.272586, 53.332151]",2017-07-03 15:11:57,3.0,2.0,213.0,6.0,0,0.17896392392232865,19000.0,no,0.0,"152,95",15.0,595a50c2e45b4b4bbceb5d07,01220001,0.0,0.0,53.332151,122,-6.272586,11.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
A3I1PHcBXOWlsYmdsRxa,0.0,17936.0,17.0,279.0,4483.0,0.0,83.0,0.0,"[-6.268541, 53.360492]",2017-07-03 19:57:28,3.0,2.0,97.0,5.0,0,0.08493371309287355,18000.0,no,0.0,"154,111",19.0,595a93abe45b4b17bd071f63,01220001,0.0,0.0,53.360492,122,-6.268541,57.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
fnI1PHcBXOWlsYmdsSB5,0.0,15179.0,14.0,236.0,3794.0,0.0,1360.0,0.0,"[-6.274037, 53.332191]",2017-07-03 15:12:37,3.0,2.0,228.0,6.0,0,0.0,0.0,no,0.0,"152,95",15.0,595a50ece45b4b4bbceb6058,01220001,0.0,0.0,53.332191,122,-6.274037,12.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
2XI1PHcBXOWlsYmdsSKZ,16.0,15188.0,14.0,236.0,3796.0,0.0,1286.0,0.0,"[-6.265269, 53.334292]",2017-07-03 12:43:06,3.0,2.0,-48.0,4.0,0,0.01313174949488025,23000.0,no,0.0,"155,97",12.0,595a2ddae45b4b4bbce8763f,01220001,1.0,0.0,53.334292,122,-6.265269,43.0,7.0,0122,no,0.0,33589.0,0.0,2017.0
z3I1PHcBXOWlsYmdsisX,-26.0,17926.0,17.0,279.0,4481.0,0.0,80.0,0.0,"[-6.278142, 53.360867]",2017-07-03 15:13:23,3.0,2.0,-34.0,4.0,0,0.1599330604933263,20000.0,no,0.0,"150,111",15.0,595a5114e45b4b4bbceb6402,01220001,0.0,0.0,53.360867,122,-6.278142,13.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
QHI1PHcBXOWlsYmdsi1k,0.0,4450.0,17.0,277.0,4450.0,0.0,1702.0,0.0,"[-6.310996, 53.365812]",2017-07-03 12:43:35,3.0,2.0,-70.0,3.0,0,0.15873028961233848,21000.0,no,0.0,"139,114",12.0,595a2dfee45b4b4bbce8790b,01220001,1.0,0.0,53.365812,122,-6.310996,43.0,7.0,0122,no,0.0,33597.0,0.0,2017.0
0HI1PHcBXOWlsYmdsi1k,-19.0,62118.0,14.0,242.0,3882.0,0.0,1286.0,0.0,"[-6.262899, 53.333699]",2017-07-03 12:43:44,3.0,2.0,-67.0,3.0,0,0.12353479315786883,17000.0,no,0.0,"155,96",12.0,595a2e02e45b4b4bbce879a3,01220001,0.0,0.0,53.333699,122,-6.262899,43.0,7.0,0122,no,0.0,33589.0,0.0,2017.0
NXI1PHcBXOWlsYmdsi5k,0.0,18277.0,17.0,285.0,4569.0,0.0,51.0,0.0,"[-6.261547, 53.359362]",2017-07-03 12:43:48,3.0,2.0,0.0,4.0,0,0.10957080078187433,59000.0,no,0.0,"156,110",12.0,595a2e06e45b4b4bbce87a0e,01220001,0.0,0.0,53.359362,122,-6.261547,43.0,7.0,0122,no,0.0,44217.0,0.0,2017.0
6XI1PHcBXOWlsYmdsi5k,0.0,4450.0,17.0,277.0,4450.0,0.0,16.0,0.0,"[-6.309052, 53.365161]",2017-07-03 12:43:55,3.0,2.0,-70.0,3.0,0,0.1479102966704871,20000.0,no,0.0,"140,114",12.0,595a2e12e45b4b4bbce87acb,01220001,0.0,0.0,53.365161,122,-6.309052,43.0,7.0,0122,no,0.0,33597.0,0.0,2017.0
RnI1PHcBXOWlsYmdsjGG,0.0,15187.0,14.0,236.0,3796.0,0.0,1286.0,0.0,"[-6.26522, 53.333924]",2017-07-03 19:59:05,3.0,2.0,194.0,6.0,0,0.0,0.0,no,0.0,"155,96",19.0,595a940be45b4b17bd072543,01220001,0.0,0.0,53.333924,122,-6.26522,59.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
uXI1PHcBXOWlsYmdsjOG,0.0,62118.0,14.0,242.0,3882.0,0.0,1286.0,0.0,"[-6.263564, 53.333734]",2017-07-03 19:59:45,3.0,2.0,212.0,6.0,0,0.11008834461454728,23000.0,no,0.0,"155,96",19.0,595a9435e45b4b17bd0727ca,01220001,0.0,0.0,53.333734,122,-6.263564,59.0,7.0,0122,no,0.0,33440.0,0.0,2017.0
D3I1PHcBXOWlsYmdsjSG,20.0,18278.0,17.0,285.0,4569.0,0.0,51.0,0.0,"[-6.263285, 53.360078]",2017-07-03 19:59:51,3.0,2.0,126.0,5.0,0,0.0,24000.0,no,0.0,"155,111",19.0,595a9439e45b4b17bd072825,01220001,0.0,0.0,53.360078,122,-6.263285,59.0,7.0,0122,no,0.0,33561.0,0.0,2017.0
