,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
p17gPXcBXOWlsYmd9KC4,0.0,4258.0,16.0,265.0,4258.0,0.0,3036.0,0.0,"[-6.172533, 53.298267]",2018-03-13 15:36:06,13.0,3.0,-92.0,3.0,0,0.24548621215830121,50000.0,no,0.0,"186,76",15.0,5aa7efede45b4b4b55459d27,007A0001,0.0,0.0,53.298267,7,-6.172533,36.0,3.0,007A,no,0.0,44110.0,17.0,2018.0
6l7gPXcBXOWlsYmd9KC4,0.0,73060.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.257614, 53.345618]",2018-03-13 15:36:10,13.0,3.0,244.0,6.0,0,0.09718308214763398,28000.0,no,0.0,"157,103",15.0,5aa7eff5e45b4b4b55459d70,007A0001,0.0,0.0,53.345618,7,-6.257614,36.0,3.0,007A,no,0.0,43083.0,12.0,2018.0
Al7gPXcBXOWlsYmd9KK4,0.0,16971.0,16.0,264.0,4242.0,0.0,3214.0,0.0,"[-6.133987, 53.264853]",2018-03-13 15:36:28,13.0,3.0,204.0,6.0,0,0.053277357487058176,29000.0,no,0.0,"198,58",15.0,5aa7f006e45b4b4b55459ea1,007A0001,0.0,0.0,53.264853,7,-6.133987,36.0,3.0,007A,no,0.0,44241.0,6.0,2018.0
bl7gPXcBXOWlsYmd9KK4,0.0,4258.0,16.0,265.0,4258.0,0.0,3036.0,0.0,"[-6.171301, 53.297644]",2018-03-13 15:36:36,13.0,3.0,-92.0,3.0,0,0.10724867828615267,30000.0,no,0.0,"186,76",15.0,5aa7f00fe45b4b4b55459f12,007A0001,0.0,0.0,53.297644,7,-6.171301,36.0,3.0,007A,no,0.0,44110.0,12.0,2018.0
wV7gPXcBXOWlsYmd9aPB,0.0,73060.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.257837, 53.345541]",2018-03-13 15:36:41,13.0,3.0,244.0,6.0,0,0.017100933561072066,31000.0,no,0.0,"157,103",15.0,5aa7f010e45b4b4b5545a079,007A0001,0.0,0.0,53.345541,7,-6.257837,36.0,3.0,007A,no,0.0,43083.0,1.0,2018.0
3F7gPXcBXOWlsYmd9aPB,0.0,16971.0,16.0,264.0,4242.0,0.0,3215.0,0.0,"[-6.136434, 53.263645]",2018-03-13 15:36:44,13.0,3.0,204.0,6.0,0,0.21101932026601997,16000.0,no,0.0,"198,57",15.0,5aa7f012e45b4b4b5545a096,007A0001,0.0,0.0,53.263645,7,-6.136434,36.0,3.0,007A,no,0.0,44241.0,47.0,2018.0
T17gPXcBXOWlsYmd9aTB,16.0,4258.0,16.0,265.0,4258.0,0.0,3036.0,0.0,"[-6.171215, 53.297581]",2018-03-13 15:36:50,13.0,3.0,-76.0,3.0,0,0.009040920099669742,14000.0,no,0.0,"186,76",15.0,5aa7f01be45b4b4b5545a10d,007A0001,0.0,0.0,53.297581,7,-6.171215,36.0,3.0,007A,no,0.0,44110.0,2.0,2018.0
jV7gPXcBXOWlsYmd9aTB,0.0,73058.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.258585, 53.34524]",2018-03-13 15:36:54,13.0,3.0,244.0,6.0,0,0.05988096492729977,13000.0,no,0.0,"157,103",15.0,5aa7f01ee45b4b4b5545a151,007A0001,0.0,0.0,53.34524,7,-6.258585,36.0,3.0,007A,no,0.0,43083.0,16.0,2018.0
pl7gPXcBXOWlsYmd9aXB,-40.0,4241.0,16.0,264.0,4241.0,0.0,3216.0,0.0,"[-6.138117, 53.261399]",2018-03-13 15:37:06,13.0,3.0,164.0,5.0,0,0.27368258501196674,22000.0,no,0.0,"197,56",15.0,5aa7f026e45b4b4b5545a27f,007A0001,0.0,0.0,53.261399,7,-6.138117,37.0,3.0,007A,no,0.0,44241.0,44.0,2018.0
-F7gPXcBXOWlsYmd9aXB,20.0,4258.0,16.0,265.0,4258.0,0.0,3036.0,0.0,"[-6.171215, 53.297581]",2018-03-13 15:37:08,13.0,3.0,-56.0,4.0,0,0.0,18000.0,no,0.0,"186,76",15.0,5aa7f02be45b4b4b5545a2d5,007A0001,0.0,0.0,53.297581,7,-6.171215,37.0,3.0,007A,no,0.0,44110.0,0.0,2018.0
